picture,time,user_agent,ip
puppy2,2019-02-26 19:43:55.450287,"User-Agent,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1b3) Gecko/20090305 Firefox/3.1b3 GTB5",190.81.156.239
kitten2,2019-02-26 19:43:55.494676,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
kitten1,2019-02-26 19:43:55.538522,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
puppy3,2019-02-26 19:43:55.582727,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
puppy3,2019-02-26 19:43:55.626825,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
kitten3,2019-02-26 19:43:55.672322,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
puppy3,2019-02-26 19:43:55.715761,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
kitten3,2019-02-26 19:43:55.758296,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
puppy3,2019-02-26 19:43:55.800611,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
kitten1,2019-02-26 19:43:55.842837,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
puppy2,2019-02-26 19:43:55.886202,"User-Agent,Mozilla/5.0 (Android; Linux armv7l; rv:9.0) Gecko/20111216 Firefox/9.0 Fennec/9.0",154.164.12.246
puppy1,2019-02-26 19:43:55.931122,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy3,2019-02-26 19:43:55.975017,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy1,2019-02-26 19:43:56.018325,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy3,2019-02-26 19:43:56.063183,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy1,2019-02-26 19:43:56.108551,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy2,2019-02-26 19:43:56.154153,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
kitten2,2019-02-26 19:43:56.199155,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy1,2019-02-26 19:43:56.244569,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
puppy2,2019-02-26 19:43:56.289514,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",83.63.55.17
kitten2,2019-02-26 19:43:56.333322,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
kitten1,2019-02-26 19:43:56.376695,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
kitten3,2019-02-26 19:43:56.419119,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
puppy3,2019-02-26 19:43:56.463071,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
kitten1,2019-02-26 19:43:56.505771,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
puppy2,2019-02-26 19:43:56.550511,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
puppy3,2019-02-26 19:43:56.594007,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
kitten3,2019-02-26 19:43:56.638929,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
puppy2,2019-02-26 19:43:56.684555,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
kitten3,2019-02-26 19:43:56.727764,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) GSA/4.2.1.37597 Mobile/11D25",61.165.187.66
puppy1,2019-02-26 19:43:56.771108,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
kitten1,2019-02-26 19:43:56.813767,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
kitten3,2019-02-26 19:43:56.857885,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
kitten3,2019-02-26 19:43:56.901382,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
kitten1,2019-02-26 19:43:56.943324,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
puppy2,2019-02-26 19:43:56.988079,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
kitten3,2019-02-26 19:43:57.030966,"User-Agent,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",185.72.89.154
kitten3,2019-02-26 19:43:57.076841,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten3,2019-02-26 19:43:57.120834,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten2,2019-02-26 19:43:57.164756,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten3,2019-02-26 19:43:57.209235,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten1,2019-02-26 19:43:57.252902,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten3,2019-02-26 19:43:57.295114,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten3,2019-02-26 19:43:57.338244,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten2,2019-02-26 19:43:57.381621,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
puppy1,2019-02-26 19:43:57.423992,"User-Agent,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14",116.26.174.127
puppy1,2019-02-26 19:43:57.468957,"User-Agent,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14",116.26.174.127
kitten1,2019-02-26 19:43:57.511940,"User-Agent,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14",116.26.174.127
puppy2,2019-02-26 19:43:57.555783,"User-Agent,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14",116.26.174.127
puppy3,2019-02-26 19:43:57.599425,"User-Agent,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14",116.26.174.127
puppy1,2019-02-26 19:43:57.642300,"User-Agent,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14",116.26.174.127
kitten3,2019-02-26 19:43:57.687481,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
kitten2,2019-02-26 19:43:57.732228,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
kitten3,2019-02-26 19:43:57.774976,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
kitten1,2019-02-26 19:43:57.817199,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
kitten2,2019-02-26 19:43:57.860260,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
puppy1,2019-02-26 19:43:57.904166,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
kitten3,2019-02-26 19:43:57.948193,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
kitten1,2019-02-26 19:43:57.992133,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
puppy3,2019-02-26 19:43:58.035633,"User-Agent,""Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19",168.49.55.21
puppy1,2019-02-26 19:43:58.082378,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
puppy3,2019-02-26 19:43:58.126642,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
kitten3,2019-02-26 19:43:58.171018,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
puppy3,2019-02-26 19:43:58.214635,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
kitten2,2019-02-26 19:43:58.257541,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
kitten1,2019-02-26 19:43:58.300752,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
kitten2,2019-02-26 19:43:58.343347,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
kitten2,2019-02-26 19:43:58.386569,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
puppy2,2019-02-26 19:43:58.429181,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
kitten2,2019-02-26 19:43:58.472480,"User-Agent,Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",202.169.28.186
puppy2,2019-02-26 19:43:58.515041,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",205.101.198.97
kitten2,2019-02-26 19:43:58.559048,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",205.101.198.97
puppy1,2019-02-26 19:43:58.602763,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",205.101.198.97
puppy1,2019-02-26 19:43:58.645935,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",205.101.198.97
puppy2,2019-02-26 19:43:58.689693,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",205.101.198.97
puppy2,2019-02-26 19:43:58.731687,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten1,2019-02-26 19:43:58.774547,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten1,2019-02-26 19:43:58.817433,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy2,2019-02-26 19:43:58.860625,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy3,2019-02-26 19:43:58.904594,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy3,2019-02-26 19:43:58.947744,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
puppy1,2019-02-26 19:43:58.991036,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten3,2019-02-26 19:43:59.034947,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten2,2019-02-26 19:43:59.080745,"User-Agent,Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0",193.52.86.112
kitten2,2019-02-26 19:43:59.124929,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
kitten2,2019-02-26 19:43:59.169428,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
kitten1,2019-02-26 19:43:59.213038,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
puppy1,2019-02-26 19:43:59.255405,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
puppy3,2019-02-26 19:43:59.297978,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
puppy1,2019-02-26 19:43:59.339937,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
puppy1,2019-02-26 19:43:59.383854,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
puppy3,2019-02-26 19:43:59.425970,"User-Agent,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0",93.68.62.242
kitten1,2019-02-26 19:43:59.469419,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
kitten2,2019-02-26 19:43:59.512012,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
puppy3,2019-02-26 19:43:59.555233,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
puppy1,2019-02-26 19:43:59.597524,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
kitten3,2019-02-26 19:43:59.640024,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
puppy1,2019-02-26 19:43:59.683246,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
kitten2,2019-02-26 19:43:59.726063,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
kitten1,2019-02-26 19:43:59.768582,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
puppy2,2019-02-26 19:43:59.811263,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",52.77.85.68
kitten3,2019-02-26 19:43:59.853380,"User-Agent,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",81.51.182.195
puppy3,2019-02-26 19:43:59.896150,"User-Agent,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",81.51.182.195
kitten1,2019-02-26 19:43:59.939064,"User-Agent,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",81.51.182.195
kitten3,2019-02-26 19:43:59.983469,"User-Agent,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",81.51.182.195
puppy2,2019-02-26 19:44:00.027728,"User-Agent,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",81.51.182.195
puppy2,2019-02-26 19:44:00.072924,"User-Agent,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)",81.51.182.195
puppy2,2019-02-26 19:44:00.125199,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",173.172.224.143
kitten1,2019-02-26 19:44:00.173179,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",173.172.224.143
kitten2,2019-02-26 19:44:00.219634,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",173.172.224.143
puppy1,2019-02-26 19:44:00.263797,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",173.172.224.143
kitten2,2019-02-26 19:44:00.310145,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",173.172.224.143
kitten1,2019-02-26 19:44:00.353818,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
puppy3,2019-02-26 19:44:00.399399,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
puppy1,2019-02-26 19:44:00.442786,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
kitten2,2019-02-26 19:44:00.487396,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
puppy2,2019-02-26 19:44:00.537972,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
kitten2,2019-02-26 19:44:00.583051,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
kitten2,2019-02-26 19:44:00.627225,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
kitten3,2019-02-26 19:44:00.671549,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
puppy1,2019-02-26 19:44:00.714901,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML, like Gecko) Version/4.0 Safari/528.16",209.188.74.101
kitten3,2019-02-26 19:44:00.757194,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
kitten3,2019-02-26 19:44:00.803434,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
kitten1,2019-02-26 19:44:00.848328,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
kitten1,2019-02-26 19:44:00.897860,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
kitten2,2019-02-26 19:44:00.942038,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
kitten3,2019-02-26 19:44:00.985753,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
puppy2,2019-02-26 19:44:01.029604,"User-Agent,Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0",210.160.86.171
kitten1,2019-02-26 19:44:01.076787,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
kitten3,2019-02-26 19:44:01.119873,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
kitten1,2019-02-26 19:44:01.164884,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
puppy3,2019-02-26 19:44:01.209022,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
puppy3,2019-02-26 19:44:01.251762,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
puppy3,2019-02-26 19:44:01.294345,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
